HKKOOD	SAP_HKKOOD	NIMETUS	HIND	HULK	ALATES_KUUP	KUNI_KUUP	PA_HM	HKLIIK	AMB_STATS	HAMB_TUNNUS			
2017	000000000000002017	Septiline luu-liigesekirurgia	62,70	20	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2017	000000000000002017	Septiline luu-liigesekirurgia	62,70	20	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2017	000000000000002017	Septiline luu-liigesekirurgia	71,40	20	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2017	000000000000002017	Septiline luu-liigesekirurgia	76,22	20	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2017	000000000000002017	Septiline luu-liigesekirurgia	81,65	20	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2017	000000000000002017	Septiline luu-liigesekirurgia	86,99	20	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	22,37	20	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	23,26	20	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	25,12	20	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	26,78	20	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	36,88	20	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	40,58	20	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	41,93	20	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	51,07	20	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	58,67	9	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	61,61	9	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	61,61	9	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	69,16	9	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	73,58	9	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	78,65	9	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2018	000000000000002018	Põletus	83,63	9	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	20,45	8	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	21,28	8	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	23,01	8	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	24,48	8	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	34,51	8	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	37,96	8	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	42,69	8	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	51,83	8	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	59,95	6	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	62,70	6	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	62,70	6	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	71,40	6	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	76,22	6	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	81,65	6	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2019	000000000000002019	Ortopeedia	86,99	6	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	38,09	180	1.04.2004	31.12.2004		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	41,93	180	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	61,67	180	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	77,14	180	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	90,24	180	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	93,31	180	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	93,31	180	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	105,97	180	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	106,96	180	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	115,46	180	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2020	000000000000002020	Tuberkuloos (tahtest olenematu ravi korral)	123,32	180	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	23,97	60	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	24,93	60	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	26,91	60	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	28,70	60	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	38,09	60	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	41,93	60	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	41,93	60	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	50,49	60	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	57,33	60	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	59,63	60	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	59,62	60	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	68,40	60	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	73,03	60	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	78,26	60	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2021	000000000000002021	Tuberkuloos	83,39	60	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	21,09	35	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	21,92	35	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	23,65	35	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	25,18	35	1.09.2002	31.01.2003		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	31,96	20	1.02.2003	30.06.2003		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	39,18	20	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	43,08	20	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	43,08	20	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	52,28	20	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	57,14	20	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	59,25	20	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	59,27	20	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	65,59	20	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	72,10	20	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	77,07	20	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2022	000000000000002022	Psühhiaatria	82,11	20	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2024	000000000000002024	Kuvöös	21,41		1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2024	000000000000002024	Kuvöös	22,24		1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2024	000000000000002024	Kuvöös	24,03		1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2024	000000000000002024	Kuvöös	25,56		1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2024	000000000000002024	Kuvöös	45,38		1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2024	000000000000002024	Kuvöös	49,91		1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	20,45	5	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	21,28	5	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	23,01	5	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	24,48	5	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	34,51	5	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	37,96	5	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	40,26	5	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	49,08	5	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	56,50	4	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	59,25	4	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	59,25	4	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	64,96	4	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	71,09	4	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	76,16	4	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2025	000000000000002025	Günekoloogia	81,14	4	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	23,97	5	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	24,93	5	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	26,91	5	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	28,70	5	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	38,86	5	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	42,76	5	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	65,45	5	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	79,76	5	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	93,18	4	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	97,66	4	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	97,66	4	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	105,19	4	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	119,17	4	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	127,82	4	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	136,36	4	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	133,83	4	1.01.2017	31.03.2017		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	142,41	4	1.04.2017	31.12.2017		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	127,36	4	1.01.2018	31.03.2018		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	137,52	4	1.04.2018	31.12.2018		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	137,66	4	1.01.2019	31.03.2019		VOODIPÄEVAD	12				
2026	000000000000002026	Sünnitusabi	148,27	4	1.04.2019			VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	20,45	7	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	21,28	7	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	23,01	7	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	24,48	7	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	33,75	7	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	37,13	7	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	43,33	7	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	52,79	7	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	60,97	5	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	63,78	5	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	63,78	5	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	69,91	5	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	79,39	5	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	85,22	5	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2028	000000000000002028	Raseduspatoloogia	90,96	5	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	23,97	11	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	24,93	11	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	26,91	11	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	28,70	11	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	38,09	11	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	41,93	11	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	41,93	11	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	50,49	11	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	57,07	7	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	60,52	7	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	60,52	7	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	66,01	7	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	86,87	7	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	93,57	7	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2029	000000000000002029	Neuroloogia	100,05	7	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	20,45	8	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	21,28	8	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	23,01	8	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	24,48	8	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	34,51	8	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	37,96	8	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	40,14	8	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	48,83	8	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	56,24	5	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	58,93	5	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	58,93	5	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	63,59	5	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	70,77	5	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	75,84	5	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2030	000000000000002030	Uroloogia	80,82	5	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	19,17	4	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	19,94	4	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	21,54	4	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	22,94	4	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	32,91	4	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	36,24	4	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	39,05	4	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	47,61	4	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	55,03	3	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	57,58	3	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	57,58	3	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	62,14	3	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	69,42	3	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	74,49	3	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2031	000000000000002031	Oftalmoloogia	79,47	3	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	19,17	4	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	19,94	4	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	21,54	4	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	22,94	4	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	32,91	4	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	36,24	4	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	40,01	4	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	48,57	4	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	55,99	3	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	58,61	3	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	58,61	3	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	63,21	3	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	70,45	3	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	75,52	3	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2032	000000000000002032	Otorinolarüngoloogia (sh laste otorinolarüngoloogia)	80,50	3	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	19,17	11	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	19,94	11	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	21,54	11	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	22,94	11	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	32,15	11	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	35,34	11	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	42,88	11	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	52,34	11	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	60,78	10	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	63,46	10	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	63,46	10	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	71,64	10	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	76,50	10	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	82,11	10	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2033	000000000000002033	Dermatoveneroloogia	87,63	10	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	19,17	20	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	19,94	20	1.05.2001	31.05.2002		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	21,54	20	1.06.2002	31.08.2002		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	22,94	20	1.09.2002	30.06.2003		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	32,15	20	1.07.2003	31.12.2004		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	35,34	20	1.01.2005	31.12.2005		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	69,22	20	1.01.2006	31.12.2006		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	83,85	20	1.01.2007	31.12.2007		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	100,09	20	1.01.2008	30.06.2009		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	102,26	20	1.07.2009	31.12.2010		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	102,26	20	1.01.2011	28.02.2013		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	112,76	20	1.03.2013	31.12.2013		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	115,56	20	1.01.2014	31.12.2014		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	122,60	20	1.01.2015	31.12.2015		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	129,54	20	1.01.2016	31.12.2016		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	127,01	20	1.01.2017	31.03.2017		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	133,96	20	1.04.2017	31.03.2018		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	144,09	20	1.04.2018	31.12.2018		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	144,23	20	1.01.2019	31.03.2019		VOODIPÄEVAD	12				
2034	000000000000002034	Neonatoloogia	155,81	20	1.04.2019			VOODIPÄEVAD	12				
2035	000000000000002035	Radioloogia	17,90	10	1.02.1999	30.04.2001		VOODIPÄEVAD	12				
